EnrollmentID,ChildID,ClassroomID,CenterID,ScheduleType,RateName,InitialEnrollment,BeginningDate,FinishingDate,Notes
ENR0243,ChildA-1454,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,9/12/2022,12/14/2023,6/30/2024,Continued enrollment
ENR0243,ChildA-1454,CL-JPPS1-01,C-JP,Part-Time-3Day,24-25,9/12/2022,7/1/2024,12/14/2024,Continued enrollment
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,24-25,12/30/2014,12/15/2024,12/14/2024,Aged into new classroom; Schedule change
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,25-26 Grandfathered,12/30/2014,7/1/2025,6/30/2025,Rate policy change
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,25-26,12/30/2014,6/30/2026,6/29/2026,Rate policy change
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,26-27 (Placeholder),12/30/2014,7/1/2026,6/30/2026,Rate policy change
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,24-25,9/12/2022,12/15/2024,6/30/2025,Continued enrollment
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,25-26 Grandfathered,9/12/2022,7/1/2025,6/29/2026,Continued enrollment
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,25-26,9/12/2022,6/30/2026,6/30/2026,Continued enrollment
ENR0244,ChildA-1454,CL-JPPS2-01,C-JP,Part-Time-3Day,26-27 (Placeholder),9/12/2022,7/1/2026,12/15/2026,Continued enrollment
ENR0245,ChildA-1466,CL-TDTO-01,C-TD,Full-Time,1997-2024,4/5/2024,4/5/2024,6/30/2024,Initial enrollment
ENR0245,ChildA-1466,CL-TDTO-01,C-TD,Full-Time,24-25,4/5/2024,7/1/2024,4/5/2025,Rate policy change
ENR0246,ChildA-1466,CL-TDPS-01,C-TD,Part-Time-2Day,24-25,4/5/2024,4/6/2025,6/30/2025,Aged into new classroom; Schedule change
ENR0246,ChildA-1466,CL-TDPS-01,C-TD,Part-Time-2Day,25-26 Grandfathered,4/5/2024,7/1/2025,6/29/2026,Rate policy change
ENR0246,ChildA-1466,CL-TDPS-01,C-TD,Part-Time-2Day,25-26,4/5/2024,6/30/2026,6/30/2026,Rate policy change
ENR0246,ChildA-1466,CL-TDPS-01,C-TD,Part-Time-2Day,26-27 (Placeholder),4/5/2024,7/1/2026,6/30/2027,Rate policy change
ENR0246,ChildA-1466,CL-TDPS-01,C-TD,Part-Time-2Day,27-28 (Placeholder),4/5/2024,7/1/2027,10/6/2027,Rate policy change
ENR0247,ChildA-1503,CL-TDTO-01,C-TD,Full-Time,1997-2024,6/14/2024,6/14/2024,6/30/2024,Initial enrollment
ENR0247,ChildA-1503,CL-TDTO-01,C-TD,Full-Time,24-25,6/14/2024,7/1/2024,1/14/2025,Rate policy change
ENR0248,ChildA-1503,CL-TDPS-01,C-TD,Full-Time,24-25,6/14/2024,1/15/2025,6/30/2025,Aged into new classroom
ENR0248,ChildA-1503,CL-TDPS-01,C-TD,Full-Time,25-26 Grandfathered,6/14/2024,7/1/2025,6/29/2026,Rate policy change
ENR0248,ChildA-1503,CL-TDPS-01,C-TD,Full-Time,25-26,6/14/2024,6/30/2026,6/30/2026,Rate policy change
ENR0248,ChildA-1503,CL-TDPS-01,C-TD,Full-Time,26-27 (Placeholder),6/14/2024,7/1/2026,6/30/2027,Rate policy change
ENR0248,ChildA-1503,CL-TDPS-01,C-TD,Full-Time,27-28 (Placeholder),6/14/2024,7/1/2027,7/15/2027,Rate policy change
ENR0249,ChildA-1520,CL-TDIN-01,C-TD,Part-Time-3Day,1997-2024,12/10/2023,12/10/2023,6/30/2024,Initial enrollment
ENR0249,ChildA-1520,CL-TDIN-01,C-TD,Part-Time-3Day,24-25,12/10/2023,7/1/2024,9/10/2024,Rate policy change
ENR0250,ChildA-1656,CL-TDIN-01,C-TD,Full-Time,1997-2024,10/10/2023,10/10/2023,3/10/2024,Continued enrollment
ENR0250,ChildA-1656,CL-TDIN-01,C-TD,Full-Time,1997-2024,3/11/2024,10/10/2023,10/9/2023,Initial enrollment
ENR0251,ChildA-1656,CL-TDTO-01,C-TD,Full-Time,1997-2024,10/10/2023,3/11/2024,6/30/2024,Continued enrollment
ENR0251,ChildA-1656,CL-TDTO-01,C-TD,Full-Time,24-25,10/10/2023,7/1/2024,11/11/2024,Continued enrollment
ENR0251,ChildA-1656,CL-TDTO-01,C-TD,Full-Time,1997-2024,3/11/2024,3/11/2024,3/10/2024,Aged into new classroom
ENR0251,ChildA-1656,CL-TDTO-01,C-TD,Full-Time,24-25,3/11/2024,7/1/2024,6/30/2024,Rate policy change
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,24-25,10/10/2023,11/12/2024,6/30/2025,Continued enrollment
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,25-26 Grandfathered,10/10/2023,7/1/2025,6/29/2026,Continued enrollment
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,25-26,10/10/2023,6/30/2026,6/30/2026,Continued enrollment
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,26-27 (Placeholder),10/10/2023,7/1/2026,5/12/2027,Continued enrollment
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,24-25,3/11/2024,11/12/2024,11/11/2024,Aged into new classroom; Schedule change
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,25-26 Grandfathered,3/11/2024,7/1/2025,6/30/2025,Rate policy change
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,25-26,3/11/2024,6/30/2026,6/29/2026,Rate policy change
ENR0252,ChildA-1656,CL-TDPS-01,C-TD,Part-Time-2Day,26-27 (Placeholder),3/11/2024,7/1/2026,6/30/2026,Rate policy change
ENR0253,ChildA-1671,CL-JPTO-01,C-JP,Full-Time,1997-2024,2/25/2023,2/25/2023,9/25/2023,Initial enrollment
ENR0254,ChildA-1671,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,2/25/2023,9/26/2023,6/30/2024,Aged into new classroom; Schedule change
ENR0254,ChildA-1671,CL-JPPS1-01,C-JP,Part-Time-3Day,24-25,2/25/2023,7/1/2024,9/26/2024,Rate policy change
ENR0255,ChildA-1671,CL-JPPS2-01,C-JP,Part-Time-3Day,24-25,2/25/2023,9/27/2024,6/30/2025,Aged into new classroom; Schedule change
ENR0255,ChildA-1671,CL-JPPS2-01,C-JP,Part-Time-3Day,25-26 Grandfathered,2/25/2023,7/1/2025,6/29/2026,Rate policy change
ENR0255,ChildA-1671,CL-JPPS2-01,C-JP,Part-Time-3Day,25-26,2/25/2023,6/30/2026,6/30/2026,Rate policy change
ENR0255,ChildA-1671,CL-JPPS2-01,C-JP,Part-Time-3Day,26-27 (Placeholder),2/25/2023,7/1/2026,9/27/2026,Rate policy change
ENR0256,ChildA-1857,CL-TDPS-01,C-TD,Part-Time-3Day,24-25,1/2/2024,11/12/2024,11/11/2024,Initial enrollment
ENR0256,ChildA-1857,CL-TDPS-01,C-TD,Part-Time-3Day,24-25,11/12/2024,11/12/2024,6/12/2025,Continued enrollment
ENR0257,ChildA-2065,CL-TDPS-01,C-TD,Full-Time,24-25,12/30/2024,12/30/2024,5/30/2025,Initial enrollment
ENR0258,ChildA-2183,CL-TDPS-01,C-TD,Full-Time,24-25,8/10/2024,8/10/2024,6/30/2025,Initial enrollment
ENR0258,ChildA-2183,CL-TDPS-01,C-TD,Full-Time,25-26 Grandfathered,8/10/2024,7/1/2025,12/31/2025,Rate policy change
ENR0259,ChildA-2270,CL-TDPS-01,C-TD,Full-Time,24-25,10/27/2024,10/27/2024,6/30/2025,Initial enrollment
ENR0259,ChildA-2270,CL-TDPS-01,C-TD,Full-Time,25-26 Grandfathered,10/27/2024,7/1/2025,12/31/2025,Rate policy change
ENR0260,ChildA-1003,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,2/22/1998,2/22/1998,7/22/1998,Initial enrollment
ENR0261,ChildA-1003,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,2/22/1998,7/23/1998,1/23/2000,Aged into new classroom; Schedule change
ENR0262,ChildA-1003,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,2/22/1998,1/24/2000,1/5/2002,Aged into new classroom; Schedule change
ENR0263,ChildA-1004,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,8/12/2004,8/12/2004,6/12/2005,Initial enrollment
ENR0264,ChildA-1004,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/12/2004,6/13/2005,12/13/2006,Aged into new classroom
ENR0265,ChildA-1004,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,8/12/2004,12/14/2006,12/12/2008,Aged into new classroom; Schedule change
ENR0266,ChildA-1005,CL-HPTO-01,C-HP,Part-Time-3Day,1997-2024,12/3/2011,12/3/2011,11/3/2012,Initial enrollment
ENR0267,ChildA-1005,CL-HPPS1-01,C-HP,Part-Time-2Day,1997-2024,12/3/2011,11/4/2012,11/4/2013,Aged into new classroom; Schedule change
ENR0268,ChildA-1005,CL-HPPS2-01,C-HP,Part-Time-3Day,1997-2024,12/3/2011,11/5/2013,11/5/2015,Aged into new classroom; Schedule change
ENR0269,ChildA-1008,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,1/18/2019,1/18/2019,10/18/2019,Initial enrollment
ENR0270,ChildA-1008,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/18/2019,10/19/2019,10/14/2021,Aged into new classroom; Schedule change
ENR0271,ChildA-1014,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,4/11/2013,4/11/2013,11/11/2013,Initial enrollment
ENR0272,ChildA-1018,CL-JPPS1-01,C-JP,Full-Time,1997-2024,3/14/2018,3/14/2018,10/14/2018,Initial enrollment
ENR0273,ChildA-1018,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,3/14/2018,10/15/2018,10/3/2020,Aged into new classroom; Schedule change
ENR0274,ChildA-1025,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,8/4/2002,8/4/2002,8/3/2002,Initial enrollment
ENR0274,ChildA-1025,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,10/6/2014,8/4/2002,9/4/2003,Continued enrollment
ENR0275,ChildA-1025,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,8/4/2002,9/5/2003,9/4/2003,Aged into new classroom; Schedule change
ENR0275,ChildA-1025,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,10/6/2014,9/5/2003,10/5/2014,Continued enrollment
ENR0276,ChildA-1025,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,8/4/2002,10/6/2014,10/5/2014,Aged into new classroom
ENR0276,ChildA-1025,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,10/6/2014,10/6/2014,10/6/2015,Continued enrollment
ENR0277,ChildA-1025,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,8/4/2002,10/7/2015,10/6/2015,Aged into new classroom
ENR0277,ChildA-1025,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,10/6/2014,10/7/2015,10/7/2017,Continued enrollment
ENR0278,ChildA-1026,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,12/8/2019,12/8/2019,6/8/2020,Initial enrollment
ENR0279,ChildA-1026,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,12/8/2019,6/9/2020,5/31/2022,Aged into new classroom; Schedule change
ENR0280,ChildA-1027,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,9/18/2020,9/18/2020,3/18/2021,Initial enrollment
ENR0281,ChildA-1027,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,9/18/2020,3/19/2021,5/31/2022,Aged into new classroom
ENR0283,ChildA-1031,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,9/16/2020,9/16/2020,2/16/2022,Initial enrollment
ENR0284,ChildA-1031,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,9/16/2020,2/17/2022,5/31/2022,Aged into new classroom; Schedule change
ENR0285,ChildA-1032,CL-HPIN-01,C-HP,Full-Time,1997-2024,3/3/2019,3/3/2019,7/3/2019,Initial enrollment
ENR0286,ChildA-1032,CL-HPTO-01,C-HP,Part-Time-3Day,1997-2024,3/3/2019,7/4/2019,6/4/2020,Aged into new classroom; Schedule change
ENR0287,ChildA-1032,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,3/3/2019,6/5/2020,6/5/2021,Aged into new classroom
ENR0288,ChildA-1032,CL-HPPS2-01,C-HP,Full-Time,1997-2024,3/3/2019,6/6/2021,5/31/2022,Aged into new classroom; Schedule change
ENR0289,ChildA-1036,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,3/31/2014,3/31/2014,4/8/2014,Initial enrollment
ENR0290,ChildA-1037,CL-HPTO-01,C-HP,Full-Time,1997-2024,4/10/2012,4/10/2012,10/10/2012,Initial enrollment
ENR0291,ChildA-1037,CL-HPPS1-01,C-HP,Full-Time,1997-2024,4/10/2012,10/11/2012,10/11/2013,Aged into new classroom
ENR0292,ChildA-1037,CL-HPPS2-01,C-HP,Part-Time-2Day,1997-2024,4/10/2012,10/12/2013,9/30/2015,Aged into new classroom; Schedule change
ENR0293,ChildA-1038,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,3/25/2001,3/25/2001,4/25/2002,Initial enrollment
ENR0294,ChildA-1038,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,3/25/2001,4/26/2002,10/26/2003,Aged into new classroom; Schedule change
ENR0295,ChildA-1038,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,3/25/2001,10/27/2003,10/23/2005,Aged into new classroom; Schedule change
ENR0296,ChildA-1041,CL-HPPS1-01,C-HP,Part-Time-3Day,1997-2024,9/28/2021,9/28/2021,1/28/2022,Initial enrollment
ENR0297,ChildA-1041,CL-HPPS2-01,C-HP,Part-Time-3Day,1997-2024,9/28/2021,1/29/2022,5/31/2022,Aged into new classroom
ENR0298,ChildA-1042,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,9/4/2014,9/4/2014,12/4/2015,Initial enrollment
ENR0299,ChildA-1043,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,7/5/2006,7/16/2016,7/15/2016,Schedule change
ENR0299,ChildA-1043,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,7/16/2016,7/16/2016,9/30/2016,Continued enrollment
ENR0300,ChildA-1043,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,7/5/2006,7/5/2006,7/4/2006,Initial enrollment
ENR0300,ChildA-1043,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,7/16/2016,7/5/2006,7/5/2007,Continued enrollment
ENR0301,ChildA-1043,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,7/5/2006,7/6/2007,7/5/2007,Aged into new classroom; Schedule change
ENR0301,ChildA-1043,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,7/16/2016,7/6/2007,7/15/2016,Continued enrollment
ENR0302,ChildA-1044,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,7/12/2020,7/12/2020,7/11/2020,Initial enrollment
ENR0302,ChildA-1044,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,5/2/2022,7/12/2020,4/12/2021,Continued enrollment
ENR0303,ChildA-1044,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,7/12/2020,4/13/2021,4/12/2021,Aged into new classroom; Schedule change
ENR0303,ChildA-1044,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,5/2/2022,4/13/2021,5/1/2022,Continued enrollment
ENR0304,ChildA-1044,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,7/12/2020,5/2/2022,5/1/2022,Aged into new classroom; Schedule change
ENR0304,ChildA-1044,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,5/2/2022,5/2/2022,10/2/2022,Continued enrollment
ENR0305,ChildA-1044,CL-JPPS2-01,C-JP,Full-Time,1997-2024,7/12/2020,10/3/2022,10/2/2022,Aged into new classroom; Schedule change
ENR0305,ChildA-1044,CL-JPPS2-01,C-JP,Full-Time,24-25,7/12/2020,7/1/2024,6/30/2024,Rate policy change
ENR0305,ChildA-1044,CL-JPPS2-01,C-JP,Full-Time,1997-2024,5/2/2022,10/3/2022,6/30/2024,Continued enrollment
ENR0305,ChildA-1044,CL-JPPS2-01,C-JP,Full-Time,24-25,5/2/2022,7/1/2024,10/3/2024,Continued enrollment
ENR0306,ChildA-1045,CL-JPPS1-01,C-JP,Full-Time,1997-2024,4/9/2013,4/9/2013,8/9/2013,Initial enrollment
ENR0307,ChildA-1045,CL-JPPS2-01,C-JP,Full-Time,1997-2024,4/9/2013,8/10/2013,8/10/2015,Aged into new classroom
ENR0308,ChildA-1046,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,11/5/2011,11/5/2011,1/5/2012,Initial enrollment
ENR0309,ChildA-1046,CL-JPPS1-01,C-JP,Part-Time-2Day,1997-2024,11/5/2011,1/6/2012,1/6/2013,Aged into new classroom
ENR0310,ChildA-1046,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/5/2011,1/7/2013,1/7/2015,Aged into new classroom; Schedule change
ENR0311,ChildA-1051,CL-JPIN-01,C-JP,Part-Time-2Day,1997-2024,7/20/2022,7/20/2022,9/20/2022,Initial enrollment
ENR0312,ChildA-1051,CL-JPTO-01,C-JP,Full-Time,1997-2024,7/20/2022,9/21/2022,5/11/2023,Aged into new classroom; Schedule change
ENR0313,ChildA-1053,CL-JPTO-01,C-JP,Full-Time,1997-2024,5/15/2016,5/15/2016,12/15/2016,Initial enrollment
ENR0314,ChildA-1053,CL-JPPS1-01,C-JP,Full-Time,1997-2024,5/15/2016,12/16/2016,12/16/2017,Aged into new classroom
ENR0315,ChildA-1053,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,5/15/2016,12/17/2017,12/17/2019,Aged into new classroom; Schedule change
ENR0316,ChildA-1057,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/10/2019,11/10/2019,4/8/2020,Initial enrollment
ENR0317,ChildA-1059,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,6/11/2019,6/11/2019,1/11/2020,Initial enrollment
ENR0318,ChildA-1059,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,6/11/2019,1/12/2020,1/26/2021,Aged into new classroom; Schedule change
ENR0319,ChildA-1063,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,11/4/2001,11/4/2001,7/4/2002,Initial enrollment
ENR0320,ChildA-1063,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,11/4/2001,7/5/2002,1/5/2004,Aged into new classroom; Schedule change
ENR0321,ChildA-1063,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,11/4/2001,1/6/2004,1/6/2006,Aged into new classroom
ENR0322,ChildA-1064,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,9/13/1998,9/13/1998,12/13/1999,Initial enrollment
ENR0323,ChildA-1064,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,9/13/1998,12/14/1999,6/14/2001,Aged into new classroom; Schedule change
ENR0324,ChildA-1064,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,9/13/1998,6/15/2001,7/1/2002,Aged into new classroom; Schedule change
ENR0325,ChildA-1066,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,6/14/2015,6/14/2015,11/14/2015,Initial enrollment
ENR0326,ChildA-1066,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,6/14/2015,11/15/2015,5/15/2017,Aged into new classroom; Schedule change
ENR0327,ChildA-1066,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,6/14/2015,5/16/2017,5/16/2019,Aged into new classroom; Schedule change
ENR0328,ChildA-1069,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,7/31/2019,7/31/2019,4/29/2020,Initial enrollment
ENR0329,ChildA-1071,CL-JPTO-01,C-JP,Part-Time-2Day,1997-2024,12/31/2014,12/31/2014,4/30/2015,Initial enrollment
ENR0330,ChildA-1071,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,12/31/2014,5/1/2015,6/22/2015,Aged into new classroom; Schedule change
ENR0331,ChildA-1073,CL-LCVIN-01,C-LCV,Part-Time-2Day,1997-2022,7/6/1999,7/6/1999,6/6/2000,Initial enrollment
ENR0332,ChildA-1073,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,7/6/1999,6/7/2000,12/7/2001,Aged into new classroom; Schedule change
ENR0333,ChildA-1073,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,7/6/1999,12/8/2001,7/1/2002,Aged into new classroom; Schedule change
ENR0334,ChildA-1075,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,4/3/2004,4/3/2004,8/3/2005,Initial enrollment
ENR0335,ChildA-1082,CL-LCVIN-01,C-LCV,Part-Time-2Day,1997-2022,1/19/2012,1/19/2012,3/19/2013,Initial enrollment
ENR0336,ChildA-1082,CL-LCVTO-01,C-LCV,Part-Time-2Day,1997-2022,1/19/2012,3/20/2013,9/20/2014,Aged into new classroom
ENR0337,ChildA-1082,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,1/19/2012,9/21/2014,9/21/2016,Aged into new classroom; Schedule change
ENR0338,ChildA-1083,CL-LCVIN-01,C-LCV,Part-Time-2Day,1997-2022,10/22/2004,10/22/2004,11/22/2004,Initial enrollment
ENR0339,ChildA-1083,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,10/22/2004,11/23/2004,5/23/2006,Aged into new classroom; Schedule change
ENR0340,ChildA-1083,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,10/22/2004,5/24/2006,5/1/2008,Aged into new classroom
ENR0341,ChildA-1085,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,4/4/1998,4/4/1998,8/4/1998,Initial enrollment
ENR0342,ChildA-1087,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,10/13/2012,10/13/2012,4/13/2013,Initial enrollment
ENR0343,ChildA-1087,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,10/13/2012,4/14/2013,10/14/2014,Aged into new classroom
ENR0344,ChildA-1087,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,10/13/2012,10/15/2014,10/15/2016,Aged into new classroom
ENR0345,ChildA-1091,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,12/22/2018,12/22/2018,2/22/2020,Initial enrollment
ENR0346,ChildA-1093,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,6/14/2017,6/14/2017,7/28/2017,Initial enrollment
ENR0347,ChildA-1098,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,1/26/2023,1/26/2023,2/5/2024,Initial enrollment
ENR0348,ChildA-1100,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,11/6/2015,11/6/2015,5/6/2016,Initial enrollment
ENR0349,ChildA-1105,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,11/28/2008,11/28/2008,6/22/2010,Initial enrollment
ENR0350,ChildA-1116,CL-LCVIN-01,C-LCV,Full-Time,1997-2022,3/17/2010,3/17/2010,11/17/2010,Initial enrollment
ENR0351,ChildA-1116,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,3/17/2010,11/18/2010,5/18/2012,Aged into new classroom; Schedule change
ENR0352,ChildA-1116,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,3/17/2010,5/19/2012,5/19/2014,Aged into new classroom; Schedule change
ENR0353,ChildA-1118,CL-JPIN-01,C-JP,Part-Time-3Day,1997-2024,1/4/2017,1/4/2017,3/4/2017,Initial enrollment
ENR0354,ChildA-1118,CL-JPTO-01,C-JP,Full-Time,1997-2024,1/4/2017,3/5/2017,11/19/2017,Aged into new classroom; Schedule change
ENR0355,ChildA-1119,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,2/10/2019,2/10/2019,4/13/2019,Initial enrollment
ENR0356,ChildA-1121,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,2/13/2011,2/13/2011,9/12/2012,Initial enrollment
ENR0357,ChildA-1122,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,4/15/2013,4/15/2013,1/15/2014,Initial enrollment
ENR0358,ChildA-1122,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,4/15/2013,1/16/2014,7/16/2015,Aged into new classroom; Schedule change
ENR0359,ChildA-1122,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,4/15/2013,7/17/2015,7/8/2017,Aged into new classroom
ENR0360,ChildA-1124,CL-JPPS2-01,C-JP,Part-Time-3Day,1997-2024,11/4/2014,11/4/2014,9/4/2016,Initial enrollment
ENR0361,ChildA-1128,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,10/5/2021,10/5/2021,5/31/2022,Initial enrollment
ENR0363,ChildA-1129,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,8/21/2018,8/21/2018,2/3/2020,Initial enrollment
ENR0364,ChildA-1131,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,5/26/2001,5/26/2001,7/1/2002,Initial enrollment
ENR0365,ChildA-1134,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,2/8/2009,2/8/2009,5/8/2010,Initial enrollment
ENR0366,ChildA-1134,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,2/8/2009,5/9/2010,5/9/2012,Aged into new classroom; Schedule change
ENR0367,ChildA-1136,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/10/2010,1/10/2010,3/10/2010,Initial enrollment
ENR0368,ChildA-1143,CL-LCVPS-01,C-LCV,Part-Time-2Day,1997-2022,7/30/2016,7/30/2016,3/30/2017,Initial enrollment
ENR0369,ChildA-1146,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,4/14/2006,4/14/2006,9/14/2007,Initial enrollment
ENR0370,ChildA-1146,CL-LCVPS-01,C-LCV,Part-Time-3Day,1997-2022,4/14/2006,9/15/2007,9/15/2009,Aged into new classroom; Schedule change
ENR0371,ChildA-1147,CL-JPPS1-01,C-JP,Part-Time-3Day,1997-2024,9/9/2009,9/9/2009,8/9/2010,Initial enrollment
ENR0372,ChildA-1147,CL-JPPS2-01,C-JP,Part-Time-2Day,1997-2024,9/9/2009,8/10/2010,8/10/2012,Aged into new classroom; Schedule change
ENR0373,ChildA-1148,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,7/21/2020,7/21/2020,7/21/2021,Initial enrollment
ENR0374,ChildA-1148,CL-LCVTO-01,C-LCV,Part-Time-3Day,1997-2022,7/21/2020,7/22/2021,5/31/2022,Aged into new classroom
ENR0376,ChildA-1151,CL-JPPS2-01,C-JP,Full-Time,1997-2024,1/22/2018,1/22/2018,5/18/2019,Initial enrollment
ENR0377,ChildA-1153,CL-LCVIN-01,C-LCV,Part-Time-3Day,1997-2022,4/16/2017,4/16/2017,1/16/2018,Initial enrollment
ENR0378,ChildA-1153,CL-LCVTO-01,C-LCV,Full-Time,1997-2022,4/16/2017,1/17/2018,7/17/2019,Aged into new classroom; Schedule change
ENR0379,ChildA-1153,CL-LCVPS-01,C-LCV,Full-Time,1997-2022,4/16/2017,7/18/2019,7/13/2021,Aged into new classroom
