PaymentID,ChildID,GivingEntityID,PaymentDate,LinkedInvoiceID,AmountPaid,PaymentMethod,Notes
PMID0000000001716,ChildA-2283,IND0505,10/8/2005,INV2005090024,896,Credit Card,Family payment
PMID0000000001717,ChildA-2448,IND0675,10/1/2005,INV2005090025,1323,Credit Card,Family payment
PMID0000000001718,ChildA-1004,FAM0472,11/8/2005,INV2005100001,1323,Credit Card,Family payment
PMID0000000001719,ChildA-1038,IND0779,11/8/2005,INV2005100002,540,Check,Family payment
PMID0000000001720,ChildA-1063,IND0401,11/24/2005,INV2005100003,896,ACH,Family payment
PMID0000000001721,ChildA-1083,FAM0809,11/7/2005,INV2005100004,1112.64,Credit Card,Family payment
PMID0000000001722,ChildA-1216,FAM0593,11/10/2005,INV2005100005,540,ACH,Family payment
PMID0000000001723,ChildA-1235,IND0524,11/8/2005,INV2005100006,1106,Check,Family payment
PMID0000000001724,ChildA-1301,FAM0715,11/2/2005,INV2005100007,896,Credit Card,Family payment
PMID0000000001725,ChildA-1308,FAM0024,11/9/2005,INV2005100008,540,Credit Card,Family payment
PMID0000000001726,ChildA-1368,FAM0570,11/5/2005,INV2005100009,540,Credit Card,Family payment
PMID0000000001727,ChildA-1420,FAM0409,11/3/2005,INV2005100010,896,Credit Card,Family payment
PMID0000000001728,ChildA-1492,IND0337,11/9/2005,INV2005100011,1500,Credit Card,Family payment
PMID0000000001729,ChildA-1513,IND0266,11/15/2005,INV2005100012,1106,ACH,Family payment
PMID0000000001730,ChildA-1517,IND0738,11/6/2005,INV2005100013,1105,Credit Card,Family payment
PMID0000000001731,ChildA-1642,FAM0177,11/8/2005,INV2005100014,1106,Credit Card,Family payment
PMID0000000001732,ChildA-1740,FAM0483,10/31/2005,INV2005100015,896,Check,Family payment
PMID0000000001733,ChildA-1750,FAM0506,11/6/2005,INV2005100016,896,Credit Card,Family payment
PMID0000000001734,ChildA-1789,FAM0694,10/31/2005,INV2005100017,1323,Credit Card,Family payment
PMID0000000001735,ChildA-1936,IND0612,11/3/2005,INV2005100018,896,Check,Family payment
PMID0000000001736,ChildA-2022,FAM0445,11/26/2005,INV2005100019,896,Credit Card,Family payment
PMID0000000001737,ChildA-2088,SUB002,11/21/2005,INV2005100020,940.1,Agency ACH,Subsidy payment
PMID0000000001738,ChildA-2088,ChildA-2088-FAM,11/7/2005,INV2005100020,165.9,Credit Card,Family payment
PMID0000000001739,ChildA-2090,SUB002,12/15/2005,INV2005100021,940.1,Wire Transfer,Subsidy payment
PMID0000000001740,ChildA-2090,ChildA-2090-FAM,11/3/2005,INV2005100021,165.9,Check,Family payment
PMID0000000001741,ChildA-2144,IND0456,11/4/2005,INV2005100022,896,Check,Family payment
PMID0000000001742,ChildA-2448,IND0675,11/9/2005,INV2005100023,1323,Credit Card,Family payment
PMID0000000001743,ChildA-1004,FAM0472,12/2/2005,INV2005110001,1323,Credit Card,Family payment
PMID0000000001744,ChildA-1063,IND0401,12/3/2005,INV2005110002,896,Credit Card,Family payment
PMID0000000001745,ChildA-1083,FAM0809,11/30/2005,INV2005110003,1323,Credit Card,Family payment
PMID0000000001746,ChildA-1216,FAM0593,12/7/2005,INV2005110004,540,Credit Card,Family payment
PMID0000000001747,ChildA-1235,IND0524,11/30/2005,INV2005110005,1106,Check,Family payment
PMID0000000001748,ChildA-1301,FAM0715,12/10/2005,INV2005110006,896,ACH,Family payment
PMID0000000001749,ChildA-1308,FAM0024,12/3/2005,INV2005110007,540,Credit Card,Family payment
PMID0000000001750,ChildA-1368,FAM0570,11/30/2005,INV2005110008,540,Check,Family payment
PMID0000000001751,ChildA-1420,FAM0409,11/30/2005,INV2005110009,896,ACH,Family payment
PMID0000000001752,ChildA-1492,IND0337,12/3/2005,INV2005110010,1500,Credit Card,Family payment
PMID0000000001753,ChildA-1513,IND0266,12/1/2005,INV2005110011,1106,Check,Family payment
PMID0000000001754,ChildA-1517,IND0738,12/10/2005,INV2005110012,1105,Check,Family payment
PMID0000000001755,ChildA-1740,FAM0483,12/5/2005,INV2005110013,896,ACH,Family payment
PMID0000000001756,ChildA-1750,FAM0506,12/1/2005,INV2005110014,896,Check,Family payment
PMID0000000001757,ChildA-1789,FAM0694,12/9/2005,INV2005110015,1323,Credit Card,Family payment
PMID0000000001758,ChildA-1789,FAM0694,12/5/2005,INV2005110016,896,Check,Family payment
PMID0000000001759,ChildA-1936,IND0612,12/7/2005,INV2005110017,896,Credit Card,Family payment
PMID0000000001760,ChildA-2022,FAM0445,12/10/2005,INV2005110018,896,Check,Family payment
PMID0000000001761,ChildA-2088,SUB002,12/16/2005,INV2005110019,940.1,Agency ACH,Subsidy payment
PMID0000000001762,ChildA-2088,ChildA-2088-FAM,12/6/2005,INV2005110019,165.9,ACH,Family payment
PMID0000000001763,ChildA-2090,SUB002,12/22/2005,INV2005110020,940.1,Agency ACH,Subsidy payment
PMID0000000001764,ChildA-2090,ChildA-2090-FAM,12/9/2005,INV2005110020,165.9,ACH,Family payment
PMID0000000001765,ChildA-2144,IND0456,12/7/2005,INV2005110021,896,Check,Family payment
PMID0000000001766,ChildA-2448,IND0675,12/9/2005,INV2005110022,1323,Credit Card,Family payment
PMID0000000001767,ChildA-2449,IND0460,12/9/2005,INV2005110023,540,Credit Card,Family payment
PMID0000000001768,ChildA-1004,FAM0472,1/9/2006,INV2005120001,1323,Check,Family payment
PMID0000000001769,ChildA-1063,IND0401,1/2/2006,INV2005120002,896,ACH,Family payment
PMID0000000001770,ChildA-1083,FAM0809,1/5/2006,INV2005120003,1323,ACH,Family payment
PMID0000000001771,ChildA-1216,FAM0593,1/7/2006,INV2005120004,540,ACH,Family payment
PMID0000000001772,ChildA-1235,IND0524,1/8/2006,INV2005120005,1106,ACH,Family payment
PMID0000000001773,ChildA-1301,FAM0715,1/8/2006,INV2005120006,896,Credit Card,Family payment
PMID0000000001774,ChildA-1308,FAM0024,1/3/2006,INV2005120007,540,Check,Family payment
PMID0000000001775,ChildA-1368,FAM0570,1/7/2006,INV2005120008,540,Check,Family payment
PMID0000000001776,ChildA-1388,FAM0656,1/5/2006,INV2005120009,540,Credit Card,Family payment
PMID0000000001777,ChildA-1420,FAM0409,12/31/2005,INV2005120010,896,Credit Card,Family payment
PMID0000000001778,ChildA-1492,IND0337,1/3/2006,INV2005120011,1304.97,ACH,Family payment
PMID0000000001779,ChildA-1513,IND0266,1/5/2006,INV2005120012,1106,Check,Family payment
PMID0000000001780,ChildA-1517,IND0738,12/31/2005,INV2005120013,1105,Credit Card,Family payment
PMID0000000001781,ChildA-1740,FAM0483,1/19/2006,INV2005120014,896,ACH,Family payment
PMID0000000001782,ChildA-1750,FAM0506,1/5/2006,INV2005120015,896,ACH,Family payment
PMID0000000001783,ChildA-1789,FAM0694,1/3/2006,INV2005120016,896,Check,Family payment
PMID0000000001784,ChildA-1797,FAM0727,1/2/2006,INV2005120017,1106,ACH,Family payment
PMID0000000001785,ChildA-1936,IND0612,1/15/2006,INV2005120018,896,Check,Family payment
PMID0000000001786,ChildA-2022,FAM0445,1/5/2006,INV2005120019,896,Credit Card,Family payment
PMID0000000001787,ChildA-2088,SUB002,2/13/2006,INV2005120020,940.1,Agency ACH,Subsidy payment
PMID0000000001788,ChildA-2088,ChildA-2088-FAM,1/2/2006,INV2005120020,165.9,ACH,Family payment
PMID0000000001789,ChildA-2090,SUB002,2/14/2006,INV2005120021,940.1,Wire Transfer,Subsidy payment
PMID0000000001790,ChildA-2090,ChildA-2090-FAM,1/3/2006,INV2005120021,165.9,Credit Card,Family payment
PMID0000000001791,ChildA-2144,IND0456,1/6/2006,INV2005120022,896,Check,Family payment
PMID0000000001792,ChildA-2448,IND0675,1/3/2006,INV2005120023,1323,Credit Card,Family payment
PMID0000000001793,ChildA-2449,IND0460,1/10/2006,INV2005120024,540,Credit Card,Family payment
PMID0000000001794,ChildA-1004,FAM0472,2/7/2006,INV2006010001,1323,ACH,Family payment
PMID0000000001795,ChildA-1063,IND0401,2/9/2006,INV2006010002,896,Check,Family payment
PMID0000000001796,ChildA-1083,FAM0809,2/8/2006,INV2006010003,1323,Check,Family payment
PMID0000000001797,ChildA-1216,FAM0593,2/5/2006,INV2006010004,540,ACH,Family payment
PMID0000000001798,ChildA-1301,FAM0715,2/4/2006,INV2006010005,896,Credit Card,Family payment
PMID0000000001799,ChildA-1308,FAM0024,1/31/2006,INV2006010006,540,Credit Card,Family payment
PMID0000000001800,ChildA-1388,FAM0656,2/6/2006,INV2006010007,540,Check,Family payment
PMID0000000001801,ChildA-1420,FAM0409,2/5/2006,INV2006010008,896,Check,Family payment
PMID0000000001802,ChildA-1492,IND0337,2/7/2006,INV2006010009,1500,ACH,Family payment
PMID0000000001803,ChildA-1513,IND0266,2/9/2006,INV2006010010,1106,Credit Card,Family payment
PMID0000000001804,ChildA-1517,IND0738,2/7/2006,INV2006010011,1105,ACH,Family payment
PMID0000000001805,ChildA-1740,FAM0483,2/4/2006,INV2006010012,896,ACH,Family payment
PMID0000000001806,ChildA-1750,FAM0506,2/8/2006,INV2006010013,896,Credit Card,Family payment
PMID0000000001807,ChildA-1789,FAM0694,2/3/2006,INV2006010014,896,Credit Card,Family payment
PMID0000000001808,ChildA-1797,FAM0727,2/5/2006,INV2006010015,1106,Check,Family payment
PMID0000000001809,ChildA-1936,IND0612,2/10/2006,INV2006010016,896,Check,Family payment
PMID0000000001810,ChildA-2022,FAM0445,2/8/2006,INV2006010017,896,ACH,Family payment
PMID0000000001811,ChildA-2088,SUB002,3/16/2006,INV2006010018,940.1,Wire Transfer,Subsidy payment
PMID0000000001812,ChildA-2088,ChildA-2088-FAM,2/6/2006,INV2006010018,165.9,Check,Family payment
PMID0000000001813,ChildA-2090,SUB002,3/17/2006,INV2006010019,940.1,Wire Transfer,Subsidy payment
PMID0000000001814,ChildA-2090,ChildA-2090-FAM,2/2/2006,INV2006010019,154.26,Credit Card,Family payment
PMID0000000001815,ChildA-2144,IND0456,2/8/2006,INV2006010020,896,Check,Family payment
PMID0000000001816,ChildA-2448,IND0675,2/7/2006,INV2006010021,1323,Credit Card,Family payment
PMID0000000001817,ChildA-2448,IND0675,2/6/2006,INV2006010022,1106,ACH,Family payment
PMID0000000001818,ChildA-2449,IND0460,2/2/2006,INV2006010023,540,Check,Family payment
PMID0000000001819,ChildA-1004,FAM0472,3/7/2006,INV2006020001,1323,Credit Card,Family payment
PMID0000000001820,ChildA-1083,FAM0809,3/10/2006,INV2006020002,1323,Credit Card,Family payment
PMID0000000001821,ChildA-1216,FAM0593,3/9/2006,INV2006020003,540,ACH,Family payment
PMID0000000001822,ChildA-1301,FAM0715,3/5/2006,INV2006020004,896,Check,Family payment
PMID0000000001823,ChildA-1308,FAM0024,3/6/2006,INV2006020005,540,Credit Card,Family payment
PMID0000000001824,ChildA-1388,FAM0656,3/3/2006,INV2006020006,540,ACH,Family payment
PMID0000000001825,ChildA-1420,FAM0409,3/4/2006,INV2006020007,896,ACH,Family payment
PMID0000000001826,ChildA-1492,IND0337,3/9/2006,INV2006020008,1500,Check,Family payment
PMID0000000001827,ChildA-1513,IND0266,3/27/2006,INV2006020009,1106,ACH,Family payment
PMID0000000001828,ChildA-1517,IND0738,3/7/2006,INV2006020010,1105,ACH,Family payment
PMID0000000001829,ChildA-1740,FAM0483,3/6/2006,INV2006020011,769.36,Check,Family payment
PMID0000000001830,ChildA-1750,FAM0506,3/6/2006,INV2006020012,896,Check,Family payment
PMID0000000001831,ChildA-1789,FAM0694,3/10/2006,INV2006020013,896,Check,Family payment
PMID0000000001832,ChildA-1797,FAM0727,3/3/2006,INV2006020014,1106,ACH,Family payment
PMID0000000001833,ChildA-1936,IND0612,3/2/2006,INV2006020015,896,Credit Card,Family payment
PMID0000000001834,ChildA-2022,FAM0445,3/8/2006,INV2006020016,896,ACH,Family payment
PMID0000000001835,ChildA-2088,SUB002,3/25/2006,INV2006020017,829.5,Wire Transfer,Subsidy payment
PMID0000000001836,ChildA-2088,ChildA-2088-FAM,3/10/2006,INV2006020017,276.5,ACH,Family payment
PMID0000000001837,ChildA-2090,SUB002,4/12/2006,INV2006020018,940.1,Wire Transfer,Subsidy payment
PMID0000000001838,ChildA-2090,ChildA-2090-FAM,3/9/2006,INV2006020018,165.9,ACH,Family payment
PMID0000000001839,ChildA-2144,IND0456,3/6/2006,INV2006020019,896,Check,Family payment
PMID0000000001840,ChildA-2448,IND0675,3/1/2006,INV2006020020,1106,ACH,Family payment
PMID0000000001841,ChildA-2449,IND0460,3/2/2006,INV2006020021,540,ACH,Family payment
PMID0000000001842,ChildA-1004,FAM0472,4/1/2006,INV2006030001,1323,ACH,Family payment
PMID0000000001843,ChildA-1083,FAM0809,4/6/2006,INV2006030002,1323,Credit Card,Family payment
PMID0000000001844,ChildA-1216,FAM0593,4/8/2006,INV2006030003,540,Credit Card,Family payment
PMID0000000001845,ChildA-1301,FAM0715,3/31/2006,INV2006030004,896,ACH,Family payment
PMID0000000001846,ChildA-1308,FAM0024,4/29/2006,INV2006030005,540,ACH,Family payment
PMID0000000001847,ChildA-1388,FAM0656,3/31/2006,INV2006030006,540,ACH,Family payment
PMID0000000001848,ChildA-1420,FAM0409,4/10/2006,INV2006030007,896,Check,Family payment
PMID0000000001849,ChildA-1492,IND0337,4/10/2006,INV2006030008,1500,Credit Card,Family payment
PMID0000000001850,ChildA-1513,IND0266,4/4/2006,INV2006030009,1106,Check,Family payment
PMID0000000001851,ChildA-1517,IND0738,4/4/2006,INV2006030010,904.58,Check,Family payment
PMID0000000001852,ChildA-1740,FAM0483,4/10/2006,INV2006030011,896,Credit Card,Family payment
PMID0000000001853,ChildA-1750,FAM0506,3/31/2006,INV2006030012,896,ACH,Family payment
PMID0000000001854,ChildA-1789,FAM0694,4/10/2006,INV2006030013,896,Credit Card,Family payment
PMID0000000001855,ChildA-1797,FAM0727,4/6/2006,INV2006030014,1106,Credit Card,Family payment
PMID0000000001856,ChildA-1936,IND0612,4/6/2006,INV2006030015,917.51,Credit Card,Family payment
PMID0000000001857,ChildA-2088,SUB002,5/14/2006,INV2006030016,940.1,Agency ACH,Subsidy payment
PMID0000000001858,ChildA-2088,ChildA-2088-FAM,3/31/2006,INV2006030016,165.9,ACH,Family payment
PMID0000000001859,ChildA-2090,SUB002,4/15/2006,INV2006030017,829.5,Wire Transfer,Subsidy payment
PMID0000000001860,ChildA-2090,ChildA-2090-FAM,4/1/2006,INV2006030017,276.5,Check,Family payment
PMID0000000001861,ChildA-2144,IND0456,4/1/2006,INV2006030018,896,Credit Card,Family payment
PMID0000000001862,ChildA-2448,IND0675,4/8/2006,INV2006030019,1106,ACH,Family payment
PMID0000000001863,ChildA-2449,IND0460,4/5/2006,INV2006030020,540,ACH,Family payment
PMID0000000001864,ChildA-2454,IND0643,4/6/2006,INV2006030021,1106,ACH,Family payment
PMID0000000001865,ChildA-1004,FAM0472,5/10/2006,INV2006040001,1323,Check,Family payment
PMID0000000001866,ChildA-1083,FAM0809,5/4/2006,INV2006040002,1323,Credit Card,Family payment
PMID0000000001867,ChildA-1146,FAM0378,5/9/2006,INV2006040003,1323,Credit Card,Family payment
PMID0000000001868,ChildA-1216,FAM0593,5/10/2006,INV2006040004,540,Check,Family payment
PMID0000000001869,ChildA-1301,FAM0715,5/2/2006,INV2006040005,896,Credit Card,Family payment
PMID0000000001870,ChildA-1308,FAM0024,5/10/2006,INV2006040006,540,ACH,Family payment
PMID0000000001871,ChildA-1388,FAM0656,5/7/2006,INV2006040007,462.97,ACH,Family payment
PMID0000000001872,ChildA-1420,FAM0409,4/30/2006,INV2006040008,896,Credit Card,Family payment
PMID0000000001873,ChildA-1492,IND0337,5/22/2006,INV2006040009,1500,Check,Family payment
PMID0000000001874,ChildA-1513,IND0266,5/2/2006,INV2006040010,1106,Credit Card,Family payment
PMID0000000001875,ChildA-1517,IND0738,5/10/2006,INV2006040011,1105,ACH,Family payment
PMID0000000001876,ChildA-1740,FAM0483,5/7/2006,INV2006040012,896,Check,Family payment
PMID0000000001877,ChildA-1750,FAM0506,4/30/2006,INV2006040013,896,Credit Card,Family payment
PMID0000000001878,ChildA-1789,FAM0694,4/30/2006,INV2006040014,896,Credit Card,Family payment
PMID0000000001879,ChildA-1797,FAM0727,5/8/2006,INV2006040015,1106,Check,Family payment
PMID0000000001880,ChildA-1936,IND0612,5/10/2006,INV2006040016,896,Check,Family payment
PMID0000000001881,ChildA-2088,SUB002,6/6/2006,INV2006040017,940.1,Agency ACH,Subsidy payment
PMID0000000001882,ChildA-2088,ChildA-2088-FAM,5/10/2006,INV2006040017,165.9,Credit Card,Family payment
PMID0000000001883,ChildA-2090,SUB002,5/15/2006,INV2006040018,940.1,Agency ACH,Subsidy payment
PMID0000000001884,ChildA-2090,ChildA-2090-FAM,5/2/2006,INV2006040018,165.9,ACH,Family payment
PMID0000000001885,ChildA-2136,FAM0878,5/3/2006,INV2006040019,1105,Check,Family payment
PMID0000000001886,ChildA-2144,IND0456,5/2/2006,INV2006040020,896,Check,Family payment
PMID0000000001887,ChildA-2448,IND0675,5/4/2006,INV2006040021,1106,Credit Card,Family payment
PMID0000000001888,ChildA-2449,IND0460,5/7/2006,INV2006040022,540,ACH,Family payment
PMID0000000001889,ChildA-2454,IND0643,5/7/2006,INV2006040023,1106,Check,Family payment
PMID0000000001890,ChildA-1004,FAM0472,6/2/2006,INV2006050001,1323,ACH,Family payment
PMID0000000001891,ChildA-1083,FAM0809,6/24/2006,INV2006050002,1323,ACH,Family payment
PMID0000000001892,ChildA-1083,FAM0809,6/6/2006,INV2006050003,1106,Credit Card,Family payment
PMID0000000001893,ChildA-1146,FAM0378,6/7/2006,INV2006050004,1323,ACH,Family payment
PMID0000000001894,ChildA-1216,FAM0593,6/3/2006,INV2006050005,540,Check,Family payment
PMID0000000001895,ChildA-1301,FAM0715,6/30/2006,INV2006050006,896,Check,Family payment
PMID0000000001896,ChildA-1308,FAM0024,6/5/2006,INV2006050007,540,ACH,Family payment
PMID0000000001897,ChildA-1388,FAM0656,6/6/2006,INV2006050008,540,ACH,Family payment
PMID0000000001898,ChildA-1420,FAM0409,6/2/2006,INV2006050009,896,Check,Family payment
PMID0000000001899,ChildA-1492,IND0337,6/5/2006,INV2006050010,1500,Check,Family payment
PMID0000000001900,ChildA-1513,IND0266,5/31/2006,INV2006050011,1106,Credit Card,Family payment
PMID0000000001901,ChildA-1517,IND0738,6/7/2006,INV2006050012,1105,Credit Card,Family payment
PMID0000000001902,ChildA-1740,FAM0483,5/31/2006,INV2006050013,896,Check,Family payment
PMID0000000001903,ChildA-1750,FAM0506,6/10/2006,INV2006050014,896,Credit Card,Family payment
PMID0000000001904,ChildA-1789,FAM0694,6/2/2006,INV2006050015,896,Check,Family payment
PMID0000000001905,ChildA-1797,FAM0727,6/6/2006,INV2006050016,1106,Check,Family payment
PMID0000000001906,ChildA-1936,IND0612,6/3/2006,INV2006050017,896,ACH,Family payment
PMID0000000001907,ChildA-2021,FAM0883,6/8/2006,INV2006050018,1106,ACH,Family payment
PMID0000000001908,ChildA-2088,SUB002,7/15/2006,INV2006050019,940.1,Wire Transfer,Subsidy payment
PMID0000000001909,ChildA-2088,ChildA-2088-FAM,6/1/2006,INV2006050019,165.9,Credit Card,Family payment
PMID0000000001910,ChildA-2090,SUB002,6/18/2006,INV2006050020,829.5,Wire Transfer,Subsidy payment
PMID0000000001911,ChildA-2090,ChildA-2090-FAM,6/4/2006,INV2006050020,276.5,Check,Family payment
PMID0000000001912,ChildA-2136,FAM0878,6/1/2006,INV2006050021,1126.61,Check,Family payment
PMID0000000001913,ChildA-2144,IND0456,6/2/2006,INV2006050022,896,ACH,Family payment
PMID0000000001914,ChildA-2448,IND0675,6/2/2006,INV2006050023,1106,Check,Family payment
PMID0000000001915,ChildA-2449,IND0460,6/2/2006,INV2006050024,540,Credit Card,Family payment
PMID0000000001916,ChildA-2454,IND0643,6/4/2006,INV2006050025,1106,Check,Family payment
PMID0000000001917,ChildA-1004,FAM0472,7/10/2006,INV2006060001,1323,ACH,Family payment
PMID0000000001918,ChildA-1083,FAM0809,7/1/2006,INV2006060002,1106,Check,Family payment
PMID0000000001919,ChildA-1146,FAM0378,7/18/2006,INV2006060003,1323,ACH,Family payment
PMID0000000001920,ChildA-1301,FAM0715,7/9/2006,INV2006060004,917.84,Check,Family payment
PMID0000000001921,ChildA-1308,FAM0024,7/9/2006,INV2006060005,557.8,Check,Family payment
PMID0000000001922,ChildA-1388,FAM0656,7/6/2006,INV2006060006,540,ACH,Family payment
PMID0000000001923,ChildA-1420,FAM0409,7/3/2006,INV2006060007,896,ACH,Family payment
PMID0000000001924,ChildA-1420,FAM0409,7/5/2006,INV2006060008,540,ACH,Family payment
PMID0000000001925,ChildA-1492,IND0337,7/6/2006,INV2006060009,1363.17,ACH,Family payment
PMID0000000001926,ChildA-1513,IND0266,7/22/2006,INV2006060010,1106,Check,Family payment
PMID0000000001927,ChildA-1517,IND0738,7/8/2006,INV2006060011,1105,ACH,Family payment
PMID0000000001928,ChildA-1740,FAM0483,7/5/2006,INV2006060012,719.04,ACH,Family payment
PMID0000000001929,ChildA-1750,FAM0506,7/10/2006,INV2006060013,896,ACH,Family payment
PMID0000000001930,ChildA-1789,FAM0694,7/1/2006,INV2006060014,896,ACH,Family payment
PMID0000000001931,ChildA-1797,FAM0727,7/10/2006,INV2006060015,1106,ACH,Family payment
PMID0000000001932,ChildA-1936,IND0612,7/3/2006,INV2006060016,896,Credit Card,Family payment
PMID0000000001933,ChildA-2021,FAM0883,7/8/2006,INV2006060017,1106,Credit Card,Family payment
PMID0000000001934,ChildA-2088,SUB002,7/16/2006,INV2006060018,940.1,Agency ACH,Subsidy payment
PMID0000000001935,ChildA-2088,ChildA-2088-FAM,7/8/2006,INV2006060018,165.9,ACH,Family payment
PMID0000000001936,ChildA-2090,SUB002,8/11/2006,INV2006060019,940.1,Wire Transfer,Subsidy payment
PMID0000000001937,ChildA-2090,ChildA-2090-FAM,7/8/2006,INV2006060019,165.9,Check,Family payment
PMID0000000001938,ChildA-2136,FAM0878,7/1/2006,INV2006060020,1105,Check,Family payment
